28,1043797,"[1008867, 1010402, 1020608, 1028818, 1032844, 1040163, 1045315, 1045603, 1045976, 1061961, 1064454]"
29,1047202,"[1002444, 1010402, 1011592, 1022543, 1025952, 1034713, 1044975, 1045121, 1063516, 1064167]"
30,1047580,"[1004622, 1005276, 1006355, 1023543, 1024055, 1044018, 1044918, 1052381, 1054968, 1060230, 1063059, 1066287]"
31,1048116,"[1012654, 1020692, 1021475, 1026802, 1029926, 1040303, 1042431, 1047409, 1060873, 1060919]"
32,1049171,"[1000016, 1002192, 1003307, 1006048, 1010971, 1011002, 1012965, 1015025, 1026727, 1027655, 1027887, 1032213, 1035621, 1036611, 1037994, 1041558, 1042410, 1045183, 1045564, 1045956, 1046741, 1049970, 1051884, 1057937, 1062023, 1063021, 1066771]"
33,1049627,"[1006355, 1009342, 1016469, 1022723, 1025952, 1041035, 1042288, 1044909, 1044918, 1045908, 1055699, 1059423, 1060571, 1062993, 1066051]"
34,1049802,"[1003838, 1004622, 1010402, 1016888, 1027436, 1027490, 1044909, 1045811, 1047585, 1067816]"
35,1050496,"[1004622, 1008033, 1010402, 1023543, 1024055, 1033235, 1044909, 1044975, 1054968, 1059461]"
36,1055544,"[1003838, 1004622, 1008496, 1025903, 1026784, 1027490, 1035122, 1040084, 1045811, 1047585, 1057806]"
37,1056050,"[1001726, 1009109, 1010196, 1010402, 1015021, 1016024, 1023543, 1023649, 1041230, 1043874, 1044909, 1045166, 1046191, 1061136]"
38,1057822,"[1003838, 1004622, 1010402, 1016888, 1023543, 1024055, 1026784, 1027490, 1035122, 1044975, 1047585, 1052381, 1054968, 1059461, 1063116, 1067483, 1067816]"
39,1057969,"[1004622, 1023543, 1024055, 1032844, 1044909, 1044918, 1044975, 1046452, 1054968, 1059461]"
40,1060074,"[1001726, 1006355, 1010402, 1025952, 1032844, 1042288, 1043874, 1045908, 1046191, 1057796, 1062993]"
41,1060184,"[1016888, 1021144, 1023543, 1024055, 1025903, 1026784, 1044975, 1046570, 1054968, 1059461, 1060230, 1067816]"
42,1060322,"[1003838, 1004622, 1010402, 1015768, 1016024, 1027436, 1027490, 1045811, 1046452, 1047585]"
43,1060632,"[1004622, 1010402, 1015025, 1023543, 1024055, 1032844, 1044909, 1044975, 1045082, 1048212, 1054968, 1059461]"
44,1063908,"[1001726, 1010402, 1014497, 1015542, 1023543, 1026784, 1030144, 1032844, 1035122, 1042865, 1044918, 1045811, 1045908, 1047585, 1048899, 1051019, 1054968, 1064275, 1066051]"
45,1064942,"[1003838, 1004622, 1025903, 1026784, 1027490, 1035122, 1045811, 1047585, 1052381, 1066339]"
46,1065834,"[1000497, 1001726, 1007096, 1010402, 1030027, 1038725, 1045166, 1045976, 1046191, 1049980, 1057937]"
47,1066771,"[1008852, 1008867, 1010402, 1015015, 1020608, 1026975, 1027169, 1036385, 1037994, 1041558, 1042620, 1046452, 1063059]"
48,1066828,"[1004622, 1008729, 1015457, 1023543, 1024055, 1040084, 1044975, 1048899, 1054968, 1060230]"
49,1067104,"[1003838, 1004622, 1021144, 1025903, 1026784, 1027490, 1032844, 1035122, 1045811, 1047585, 1052381, 1061652]"
