1,1020067,13.5378874187634,45.5965644408046,56,1
1,1097893,54.581831980975736,23.289983266524324,39,1
1,1040569,62.4950844865111,77.4287717800522,64,1
1,1011895,69.27127108446524,35.445780526873904,49,2
1,1040566,41.84987370674753,12.913721954886338,91,1
1,1065130,38.51576038885308,28.494847466376317,13,14
1,1020084,24.060550076108633,48.48073614334491,2,1
1,1024179,22.222479701001507,36.26849527536069,87,1
1,1007823,21.359395595065827,35.454689059144144,45,1
1,1020107,90.77899827059838,62.81427065930818,13,1
1,1028297,44.102674341056115,0.36717417702163413,96,1
1,1052886,26.525633683665404,1.6971574158061609,49,1
1,1016008,32.76610567647271,43.30359462078652,92,1
1,1093848,44.358084927865214,35.362539619756696,66,1
1,1011910,61.167896781505206,43.24052961235102,34,1
1,1044677,85.37677751843053,31.956156828124506,85,1
1,1069276,44.37844649427469,38.977013570750785,81,1
1,1032386,6.434191786573749,53.628755146681335,20,1
1,1024192,37.646997194442555,81.28127847987687,3,1
1,1052869,79.78648888732863,88.13183695451455,70,2
1,1089733,5.30979979913052,28.65502104374854,91,14
1,1016025,86.18069287205581,17.975406699776208,2,1
1,1036505,41.53724524885883,48.16098590879625,86,1
1,1016024,0.3465851281925332,5.5811726667516535,4,21
1,1020114,23.834965237915164,17.359219320113194,8,1
1,1028306,4.058943450126067,13.76051722637473,43,1
1,1073397,63.524095016039375,45.94629821846479,34,1
1,1057013,72.79572616674113,36.06852155116134,24,1
1,1032420,16.006517582741253,22.58702970120424,51,1
1,1020131,78.43014463447237,22.192345101513666,62,1
1,1011936,91.17990213284376,86.72474562221778,63,1
1,1069281,73.25222632411315,48.98236285495573,66,1
1,1036539,36.30507210274665,45.49039702994103,10,1
1,1020151,96.32886521539963,72.34223620444006,17,1
1,1089771,86.88036754831576,27.809015521219393,43,26
1,1044723,76.73717397456784,6.532460404233076,47,1
1,1044722,16.15488319595354,12.111446263603018,97,1
1,1016048,68.41088791037102,63.173047785489814,51,1
1,1061136,11.463574152884007,11.640148327904832,72,1
1,1020174,62.01976724753561,70.43610021683116,99,1
1,1065238,49.86150155630443,74.10828647020354,91,5
1,1040647,24.120964625754382,87.67568919387395,97,1
1,1098008,49.223579834774114,91.01585285135492,68,1
1,1048857,40.192596654701006,79.29207765968698,69,1
1,1061146,20.682180634515262,86.37690692447428,22,1
1,1028356,20.77916010001087,89.99076169787193,100,2
1,1089822,12.71953862133618,14.70950210967323,97,1
1,1028353,53.67041122611796,33.61265472031077,54,1
1,1028382,9.69371228266175,78.40481930684001,96,1
1,1093890,62.252156041957704,53.42013718830076,52,1
1,1032476,76.15696621634568,89.06701110176867,37,1
1,1040662,16.47149135480267,30.693156110241656,98,1
1,1044757,18.71831951653855,8.08166603952857,23,1
1,1020178,12.082859433919618,16.787567940118333,48,1
1,1081651,9.783524863955051,68.75497547695602,45,1
1,1093950,40.63950617786201,44.298185606483784,88,2
1,1003838,2.812823382414038,90.24025361782525,87,91
1,1020221,76.09262823686824,76.81613878452957,65,1
1,1052962,66.8673061951311,45.5933798277255,1,1
1,1069347,87.93149641344381,20.933322818902468,73,1
1,1061165,30.48122396322749,11.853821148513955,21,1
1,1028401,53.40529334296771,70.84604475036068,9,2
1,1081646,50.232120025347484,79.33251882867732,11,1
1,1036592,70.43767975637314,99.77832084218883,1,1
1,1069392,88.40286387728106,39.66977656028639,68,2
1,1069393,40.098041879141796,85.53713089064968,16,1
1,1028428,54.149100388461825,60.16675837715662,16,1
1,1065300,79.69356479572689,14.093920664292703,35,1
1,1007945,0.2552560972646112,75.85466031442499,94,1
1,1069398,25.569703123587697,71.78810637033757,74,1
1,1036613,18.738653557665675,98.70319557189245,25,1
1,1024324,4.428335639669701,27.29700548067653,65,1
1,1036611,49.52772691699134,71.66698553443372,73,1
1,1093982,85.51520642355467,56.28755547316378,12,1
1,1077599,33.04962080390014,9.5974223135089,40,117
1,1040704,46.0788194535624,97.6389224283158,66,1
1,1057119,60.12157069520434,3.460108889217961,44,1
1,1020255,56.498847497772466,6.014285007238607,48,2
1,1003870,90.63579885927169,2.428240938119501,50,1
1,1052993,84.64674019017716,33.70996891827204,95,1
1,1036637,99.61744215576712,48.741822110593056,58,1
1,1048899,67.93966498576421,36.63271441503508,100,18
1,1065283,42.5472854304711,20.995990268750067,75,1
1,1007963,2.0023904193739894,98.93341938767,46,1
1,1040731,10.570768611617954,79.44745419271608,82,1
1,1081669,29.534113939767593,59.44671208594343,2,1
1,1044825,17.120585262771925,83.40760640164152,40,1
1,1098054,9.74519850057533,27.63912383352808,5,1
1,1093960,0.35337448713725905,30.600745317020213,35,14
1,1073482,42.7685047575496,0.9397339667433666,64,4
1,1007957,20.63289083395896,9.568531681873704,40,1
1,1020245,83.23616198718717,11.68338679387223,34,1
1,1028434,99.54464143228482,70.83194808283142,98,9
1,1077581,72.77986340034069,27.68142197051018,78,1
1,1036654,77.08392233086576,66.4447588893586,42,1
1,1089907,22.132353668465075,42.90943270606385,20,1
1,1036652,58.761770570929116,32.043160459280784,78,1
1,1012075,45.033413555689194,8.998905611206954,97,1
1,1032555,52.44881104206452,0.0724526028981245,49,1
1,1020264,3.783208559168172,30.1738791942349,94,1
1,1044840,5.814430772831827,38.547548035540366,33,1
1,1065336,78.89719092119772,39.71355898482872,53,1
1,1061242,80.2735120845892,58.47045346839109,78,1
1,1073530,23.27215568603911,87.43380181293823,19,1
1,1007971,40.00934215331248,34.5355171328534,18,1
1,1016162,8.81053337109933,13.262521282338865,66,1
1,1016160,18.417621829671837,33.875296945409296,2,1
1,1028479,93.93367238630678,26.81531903387078,98,1
1,1024382,56.35883509939608,46.65691564330624,80,1
1,1073506,47.04938702031947,45.059391561743325,4,1
1,1036669,39.402343315138566,74.28253564851485,12,1
1,1032571,62.79650473024697,74.93791328293652,25,1
1,1040761,13.00645827784852,20.511091976940786,60,1
1,1028472,4.494964077734374,2.3711029875320957,51,1
1,1007989,35.16314932134986,30.23789127329041,9,1
1,1053075,43.785842175349366,22.110521996176967,9,1
1,1069460,9.469291236883791,30.789034267981357,96,8
1,1048981,87.24511579288536,63.14995445691518,42,1
1,1032584,79.83743463855205,60.556476549549785,22,1
1,1077657,36.07162741949866,87.76496459185446,44,2
1,1077660,78.33561344073496,13.747191892311093,25,1
1,1065375,99.03734381665244,80.54284105898203,49,1
1,1003928,12.423525635724653,31.243771755837358,14,1
1,1044888,0.5702870935289326,28.117425806098822,50,5
1,1012117,90.02987713284844,77.00983880428703,72,1
1,1061258,17.514526658604467,7.486426848096861,22,1
1,1016212,0.5567710478737609,28.017281883742307,69,1
1,1085839,82.95945497940562,37.18622739492451,81,1
1,1044909,12.711060093409067,26.111865747309984,54,130
1,1057211,96.75329960298518,85.35334750202645,80,1
1,1040802,40.51575074629208,32.166317946703096,38,3
1,1081789,95.29822328236615,56.74051766547619,92,1
1,1008033,61.27247319592292,78.31844243678347,55,13
1,1028513,80.41882665860918,49.95908674664857,43,1
1,1089983,56.52063718841444,19.887251496216056,53,4
1,1024444,74.9175534488845,72.72225937966661,96,1
1,1077668,91.27022548709839,5.229909447820106,68,13
1,1048998,2.105817188204984,21.36605157039836,24,1
1,1044918,25.137641979342835,22.8412348595402,62,81
1,1036722,42.76527520886679,68.0349619975864,89,1
1,1061328,42.871022109016046,29.45403585930622,24,1
1,1090002,69.12987877125182,33.97854857222844,28,1
1,1036749,76.3911080366839,4.949506659380404,20,1
1,1094099,73.23859605573841,88.14661924426606,6,8
1,1098195,78.20802379193083,8.275826496555453,81,33
1,1053142,57.02247639484685,49.33213782154304,7,2
1,1003976,50.70773415709307,22.383683451589803,81,1
1,1081816,23.71095917656858,99.86158726516862,77,1
1,1012167,4.175405177993595,29.716805168671414,20,1
1,1057243,18.49274937586819,90.99304673922109,70,1
1,1036739,48.841212104274184,31.49704750697495,94,2
1,1057245,38.15307038926528,38.080889598466,70,5
1,1069533,52.46049051861033,61.52950046224714,29,1
1,1024448,98.27048569163038,86.51857249485923,18,1
1,1061313,54.48972521508371,90.51293305886679,61,1
1,1081797,4.794251349873524,55.174529652230206,70,1
1,1024473,67.38659647810358,58.16117199462926,99,1
1,1020373,42.357882909643806,28.103698445000102,43,1
1,1077706,35.778503538381386,81.15388587478293,39,1
1,1028564,82.20397937701026,43.70586558265839,88,1
1,1003985,13.448814917852648,70.61006494855827,93,1
1,1044975,84.47446107099785,4.9739199640305145,84,96
1,1008111,47.18105901724764,46.17832341513839,41,1
1,1044974,74.55006111550844,80.39160062287336,78,1
1,1036781,35.870749934049144,72.12505306835455,53,1
1,1094133,3.2661321689092198,27.174530520514594,97,1
1,1094135,52.39093942216736,61.62134327783312,55,1
1,1061368,50.668406191972124,9.489550569865457,17,4
1,1098235,53.36251217772341,58.73312459242064,5,1
1,1053154,51.15005614576623,13.72391233831306,75,1
1,1016313,32.598200493613575,63.29405721984157,22,1
1,1065449,16.993616544019346,72.71131900063594,5,9
1,1044981,51.24739931978606,88.84975592736727,26,7
1,1016309,55.77171041395405,34.1974910577084,36,1
1,1024500,5.690280154571504,56.86465425848556,61,1
1,1012209,12.499562375565166,35.51749851146966,23,1
1,1057297,51.60322733480177,30.110315385490694,27,2
1,1081883,68.85573305073457,95.96971309552198,34,1
1,1061407,45.00333610100004,40.68197402950881,70,6
1,1094146,18.974972716491205,38.067264933325454,1,1
1,1065476,8.386871294767076,78.27145242150803,88,1
1,1077764,60.96805617934153,46.132269788744445,95,1
1,1040922,95.93995677656049,26.438792526946784,98,1
1,1090054,15.360061045045462,8.787794585363162,22,1
1,1085960,34.12741985226744,57.147380053235494,42,4
1,1073676,11.284526497758007,43.73577218458923,25,1
1,1061391,64.67464865816925,53.25465831595405,64,1
1,1073679,83.06322298437996,67.27879700141874,66,1
1,1032751,46.3104696104889,47.28704544137969,81,2
1,1028646,82.8580901527121,71.96380838380118,99,1
1,1081914,98.04562257676704,87.84143977350679,3,81
1,1057341,60.79030998456126,80.93504219628207,4,1
1,1049151,9.150846647612362,25.013092022030552,58,2
1,1016352,5.726271265118854,85.24167253802278,8,1
1,1081888,74.31873973800835,46.661123911365436,79,1
1,1061409,83.80176104812402,38.81745530656896,89,1
1,1016381,62.84404399873777,90.60687873904367,24,1
1,1069603,38.024545008657945,32.97481173246878,71,1
1,1036855,40.355567194192645,38.47575353569017,49,1
1,1045044,21.147763420048555,94.80008064781298,71,2
1,1024562,49.84121136626463,61.20220232329874,84,1
1,1094189,60.918177664773864,52.84587380450034,79,1
1,1049171,52.925070148889006,86.49193872873474,20,10
1,1098323,19.24059649226013,45.58945669850024,85,1
1,1081940,65.15475066758906,74.00983700356365,72,1
1,1077845,99.31309749181871,19.89809310045767,76,1
1,1000009,50.44591266195767,23.97364475228333,55,1
1,1081943,90.35397690673008,68.52616865199214,24,19
1,1073754,52.06105934206845,99.50771189130005,70,10
1,1036869,99.31712808681284,57.84721048679186,56,1
1,1040964,45.08576068749144,70.61867603738756,3,1
1,1008195,83.49363016455345,13.864902195636603,2,8
1,1032770,62.06816898711335,42.09733256039669,81,1
1,1081950,65.99475908337541,78.00872173112181,56,3
1,1081951,69.07298593560552,1.2449981689739644,93,5
1,1024602,28.922175062752718,50.6927608031741,60,2
1,1045082,53.89577388526279,79.83839443749677,85,3
1,1032793,2.2568747341549455,38.62561769763604,9,2
1,1040983,34.69293531634684,36.00636897571775,42,1
1,1061450,25.040751930712947,69.05452790269429,97,1
1,1081931,64.2477879092692,67.90882920873653,10,1
1,1081934,19.0336083247417,9.578066969071237,94,2
1,1000016,62.40824552809259,50.792629845269246,87,1
1,1045072,85.19389795651114,44.041118887823956,91,1
1,1045101,0.24147634263525397,16.34294173083534,23,1
1,1073780,6.945454965140655,75.31566377309737,25,1
1,1053305,61.812964868145926,7.72958367226061,14,1
1,1000038,95.16427067330508,86.82391270454191,78,1
1,1061500,42.71329212320963,78.24515610947572,10,1
1,1045119,84.47731372146526,20.655401183485054,74,1
1,1073761,29.07807394911696,56.014205827838005,3,1
1,1024637,48.60558742863245,6.202777225198686,24,1
1,1032826,59.170201568925805,65.76530343720596,40,1
1,1081958,71.62888343047246,82.3703592867168,89,1
1,1020533,4.772053728205428,84.98091742445061,71,2
1,1016434,84.57505425587712,15.240924062098415,16,1
1,1012336,66.35247044994578,24.058556215203296,2,1
1,1077905,86.24226254106986,91.4859611948219,96,1
1,1020558,22.943169753370952,33.248156141468364,62,1
1,1032844,32.92236905721975,26.868213017967438,54,137
1,1041035,7.631184077996657,47.33408982518279,6,5
1,1016458,37.15979153639519,41.30549014633974,65,1
1,1045121,38.02682941774488,17.270177980873374,94,4
1,1036955,61.753482168186046,57.013189710589316,69,1
1,1016469,47.16657483014093,64.35290937215069,93,15
1,1053322,60.6626231482431,75.31385530195612,78,1
1,1049229,51.4152144716848,7.19662274837024,39,1
1,1045138,4.339348235242449,8.0562536639226,49,1
1,1098382,3.9290227297828064,11.807941437957872,3,3
1,1024656,12.743369994965981,57.01416730152702,90,1
1,1077936,56.38398710894109,48.651529588518436,18,1
1,1045166,30.249361807301053,21.451409166007124,27,45
1,1061555,62.993178284385785,54.81764639139813,55,5
1,1086133,84.65445695467429,92.05880835504834,55,5
1,1024682,13.591499054243648,45.80326718887035,57,1
1,1090230,65.76814822730469,77.33885975852596,80,2
1,1098423,40.5800221822418,17.62438229389817,43,1
1,1004199,21.174742434787774,28.056790870966452,24,1
1,1045183,42.67683014191227,47.944422761869774,67,3
1,1049250,25.465734621865554,4.419408857792403,82,23
1,1008314,4.945713491917269,29.015286229940095,14,1
1,1045177,44.886912751504525,39.95625892114858,2,1
1,1028787,4.4316474964615775,63.30429598283721,33,1
1,1077969,30.99901024729521,37.18754939667435,77,1
1,1041098,56.49619754049198,31.66481202683542,31,1
1,1036998,23.781625399886394,23.426941233594775,14,1
1,1065690,45.87716689962437,40.8887199900101,93,1
1,1020608,37.94749016960455,72.93322728267665,65,3
1,1073857,75.56721240826009,74.82703075310695,32,1
1,1090247,24.14989983547594,16.85633694091729,34,31
1,1016534,50.449030982222396,92.46084917521583,61,1
1,1057483,64.93588148662927,66.72228831650988,99,1
1,1028818,19.535612270512676,41.70904884880774,72,1
1,1065677,20.555852768256543,2.615897603379281,73,1
1,1008337,48.87854126187597,8.665733126060001,49,1
1,1057520,10.955665188190384,69.09472029028,44,1
1,1086193,41.47913726825904,33.0261757302664,67,1
1,1049331,16.357189531015536,0.5038698675958853,12,1
1,1000170,83.89392385408601,46.918370835743026,30,1
1,1032935,67.27108622520683,13.444974245594754,29,1
1,1041125,70.3089236972937,27.253712578388512,76,1
1,1057532,90.3951408557074,76.57519389214033,33,1
1,1065698,28.22859309108129,41.399012374256,73,1
1,1045242,55.292322491646686,65.68409451226725,20,24
1,1061606,76.15258261418201,83.95217111983587,66,1
1,1004281,77.04364649362144,21.491417437065444,73,1
1,1069800,75.04321142339795,82.73379697906948,33,1
1,1057514,12.879005041456235,15.08801386351968,78,3
1,1061612,34.37050110227043,28.698598737264057,1,1
1,1000178,16.090632032125356,2.960359465060094,97,1
1,1090286,73.3770096166606,28.067156547374374,36,1
1,1082128,20.345090854494245,87.41061950993979,24,1
1,1045262,18.338398120275627,23.06644559042356,73,2
1,1061652,58.83778475135678,98.14701748194199,43,1
1,1028871,88.78983640764667,63.593515235883615,68,1
1,1082138,46.28076392026797,42.86257133428655,44,1
1,1008387,22.32676825984148,82.03072902375904,72,1
1,1000222,91.43935219155824,22.283090862580416,70,5
1,1090308,78.11897929076255,41.69504682904298,95,4
1,1082116,85.51506511501624,54.52782479006613,46,1
1,1065733,6.004183417134126,19.909738540252405,3,8
1,1082117,90.77436748992817,2.8269408830283567,65,1
1,1057542,62.81236391591517,90.18493461512921,43,1
1,1024792,91.58713345955142,25.897974852621374,94,1
1,1045272,10.978383443545994,51.543018437103555,86,1
1,1045271,74.88319168607161,66.48092098004382,9,1
1,1037077,42.248422037192235,80.32106376620288,35,1
1,1004308,6.2168559222565065,61.153175404264616,18,2
1,1020692,13.497943608866535,4.580789458893921,45,1
1,1037074,84.7299458763186,99.32662404704368,42,1
1,1012496,76.76889188574066,34.716868745504655,18,1
1,1049392,74.48646971750317,87.6494950957266,17,7
1,1078064,55.62334885448851,43.65564293069299,25,1
1,1045293,40.508850955587576,47.75776678568912,57,1
1,1037101,35.593178712043965,25.003428458684894,38,1
1,1016620,49.94351167202132,85.16421410776938,80,1
1,1004329,73.74149758744421,28.350255941884747,46,2
1,1008422,73.63555377290916,60.789192618898724,45,1
1,1016613,67.87709551003739,66.95902654271868,88,1
1,1061691,0.6410043999991899,22.024443766012414,53,1
1,1041185,58.59071034052336,54.55835242040677,55,1
1,1061695,74.36114356091713,32.53252723886217,52,1
1,1094433,41.537452499843184,67.9280143313521,91,2
1,1024830,17.094438681494125,60.706128723160624,4,1
1,1082146,58.17810115604107,80.22902098940752,64,1
1,1028920,88.18479380782139,33.52495956415458,82,5
1,1057576,90.50783647658679,79.51295227804485,65,1
1,1008438,50.02071396428383,26.618539203202715,80,1
1,1049387,32.993703196293225,8.976158644533117,37,1
1,1098541,5.392616564081237,75.68725129313697,25,5
1,1086255,50.99368566937069,41.03763045019464,63,1
1,1041230,74.74126649167967,98.6471568878503,68,22
1,1098577,33.40352052196622,71.7320796391703,9,1
1,1008460,98.38950326814603,39.13890078051927,27,1
1,1020747,7.115275724235726,31.703060428839823,64,1
1,1020745,73.23767178045912,74.8377642122026,2,2
1,1045315,14.316430256001766,18.933886449622676,32,2
1,1094493,60.119438042638315,41.541782273539255,47,2
1,1020767,42.15476389524747,15.000025182491294,67,3
1,1041246,8.022768388646329,33.085543877688565,43,1
1,1069889,3.416730534433718,21.986563215454453,7,1
1,1008473,58.37335421153524,49.21274747787686,66,1
1,1082183,54.80165152926659,23.277251260217202,42,6
1,1082184,46.985718491252854,39.389940394538165,64,8
1,1061706,66.75651291682662,58.56228559886265,12,1
1,1008468,95.63390309401332,60.68868864750748,56,1
1,1065805,27.078722408185065,13.474249368332634,63,1
1,1024849,57.50322953535492,63.02996879800797,29,1
1,1028970,94.73925210490323,61.29276190890241,19,1
1,1028991,64.14854634670046,33.842356832230344,9,1
1,1082208,64.18636775969911,65.1836323941493,22,1
1,1037179,31.635392285104682,14.09383304700414,98,1
1,1065834,26.017540714035736,78.96747437433635,23,2
1,1024885,89.78122958218066,85.64356248365227,48,1
1,1008496,54.963755938195,46.61408082231498,6,1
1,1065839,12.62319207459437,11.247541685846663,77,2
1,1082259,93.30143970394084,7.4299221431358475,42,1
1,1065877,0.42035693822428666,31.84985158242315,69,1
1,1016710,48.06966282440678,99.9451231328973,44,1
1,1000351,50.435355748710506,73.34800643575832,39,9
1,1008541,8.242940498315765,17.98667474852579,19,1
1,1061763,72.75279702585419,93.2865463306006,41,1
1,1082247,68.66876092131014,83.36598612289441,59,4
1,1082248,50.183362182056456,71.77194335255592,66,1
1,1057675,5.113205255723496,0.845518871660722,84,1
1,1000336,33.7297293380199,41.06137225147619,32,1
1,1012654,64.0640786419778,35.05575054183878,3,1
1,1061810,64.97795422704958,73.93616790086304,62,1
1,1086386,34.24036052352445,73.43012682538773,56,1
1,1074099,33.637032431384675,55.41756099830677,94,1
1,1057717,36.930647320919064,55.40076185000089,55,1
1,1082297,7.885512813573449,28.841544139799858,12,93
1,1070010,66.95974615785418,24.3811181601716,12,2
1,1094587,99.00951978599227,75.44952436755479,18,1
1,1065917,34.62434986250022,37.59977251349286,7,1
1,1037216,72.77655456300485,19.067669483064577,55,1
1,1041343,21.605762663807926,39.49058431499872,80,1
1,1069985,86.75801866701377,39.57538116996188,75,4
1,1000380,21.92712811462556,92.22563996428342,82,1
1,1008571,54.08939027265169,44.64574736866163,99,1
1,1082278,67.78183250561982,33.14619340509305,4,1
1,1008568,48.37905856975643,51.62016434902732,66,1
1,1024948,81.02964345143818,43.254833028024564,10,1
1,1078225,2.9127491406130304,26.947955040132598,66,4
1,1094609,1.6163687718915583,32.038425198339475,2,1
1,1074138,41.78452510557361,21.153315411112686,93,1
1,1094618,70.52018845552229,22.921162917407088,80,1
1,1037249,30.30821523285243,47.54612770486604,82,1
1,1033153,13.056783496284808,42.469352798692164,67,1
1,1061826,66.14972382041942,30.77970068338781,65,1
1,1078212,85.43958116396058,35.83042167669146,21,1
1,1070022,72.72274305491374,84.45656716618176,98,1
1,1074120,96.88903498775181,80.0602189426779,61,9
1,1057737,16.657204529604908,1.8077596513278102,28,1
1,1012718,46.29954253393537,34.56845966193584,40,1
1,1008621,34.9034577475971,17.1537702969103,45,1
1,1037287,32.98357021958698,58.82809793132594,11,1
1,1057786,87.40142014697689,56.58391619840718,82,13
1,1090554,69.0917788717685,52.84579724461535,94,1
1,1086462,4.900626238900889,8.449884832285083,98,1
1,1045501,34.01124524012423,11.527600180499341,84,1
1,1098724,3.2251303965864366,79.2886733259599,70,1
1,1090533,8.915698340109563,13.80556645009375,76,25
1,1033207,51.95329609158122,38.96615980705022,84,1
1,1061868,70.243748148638,85.23968699121096,75,1
1,1041392,23.695818526445755,32.02285835120486,66,1
1,1049627,37.60378707737211,13.21069807165176,47,1
1,1057822,91.19133786333339,2.79231430142709,70,1
1,1016833,47.66275654380165,28.29335904019824,5,1
1,1020958,61.52981782348984,48.25770321936531,18,1
1,1057796,29.690964003801014,13.390607780189441,24,20
1,1082374,26.299375731667567,35.03367019310453,42,1
1,1020953,44.07195414918142,75.20869702899418,57,1
1,1045529,38.05386972398334,26.725612841622155,37,1
1,1041432,42.640142875913156,68.07965300381908,91,1
1,1090568,80.9690987185697,53.273991748947466,70,1
1,1033235,61.666183001092485,46.354947788016936,85,1
1,1057806,91.51805959891382,93.09120555118054,41,21
1,1045551,68.72108451044762,60.16667512144923,51,1
1,1066033,79.34096301392728,91.58967910063805,79,2
1,1082419,9.40734892037753,44.070023162166066,55,1
1,1008683,44.70726135258507,51.50082858917645,92,1
1,1086517,8.542574170874289,75.66855557802985,25,227
1,1004585,59.61093713299246,63.48341024678051,94,1
1,1049656,79.55704826013334,13.939978277208581,95,1
1,1004580,11.993527571497575,71.88736061973768,36,1
1,1016866,25.33548842310057,57.83030194856469,54,1
1,1025087,31.81345450002485,78.02156800647325,48,1
1,1090594,57.043925667410086,46.61657110485279,50,1
1,1045564,86.49072276087668,71.09766573707057,61,3
1,1061923,55.17736104757324,65.25786508522948,79,1
1,1041467,72.03207949637181,56.931470812386735,98,1
1,1078310,72.91958320686601,58.03106371082494,28,8
1,1016888,43.00377310584962,7.240226470499067,67,21
1,1008696,90.54874210058662,52.408205186747914,7,1
1,1090599,30.173901818868863,70.1930011940645,64,1
1,1090600,72.9486702346074,92.88435192516687,81,1
1,1066028,4.731884838696542,67.4834780655061,80,2
1,1000497,30.880008492349116,27.50831094403489,70,2
1,1033265,75.35684581785864,32.92053257907867,19,1
1,1004622,86.54992829522686,1.803434036325271,50,197
1,1045582,13.65819626280475,1.9088045222848038,58,28
1,1004621,91.7551775213595,27.443752255356344,97,1
1,1086547,43.948459530858855,31.45566578010517,1,1
1,1029191,5.038896104078709,0.6857160205633668,71,1
1,1004614,63.44993694712646,61.02273548346428,96,1
1,1070172,24.07267011764472,31.41078682286713,85,1
1,1008706,60.69863907970143,83.14998311484607,68,3
1,1008705,11.975299213334011,74.625484865659,75,1
1,1078366,53.29504241859034,32.964142429242486,50,1
1,1000513,81.9451500225322,81.61865957863895,64,1
1,1000512,37.8232443906717,7.295790509378661,42,7
1,1000543,35.37979248073439,51.252833868459334,48,2
1,1066051,99.5738982037289,73.10098048345111,89,15
1,1037404,66.98590902361565,55.45715718776495,21,8
1,1008729,73.7661236868702,88.75452317198108,90,6
1,1090632,84.57527517760948,0.8139894177830787,18,1
1,1061961,52.740959163961556,21.117512564862253,13,3
1,1066097,26.44930940768425,11.511544570725592,75,2
1,1000557,40.34571989498553,26.547780266803137,76,1
1,1033324,30.117351168910844,27.18789186731927,71,1
1,1016938,5.840668027152915,45.30592061118969,28,4
1,1025127,90.02850133991261,48.18617656946967,11,1
